Expected Return,Volatility,Sharpe Ratio,Weight SPY,Weight QQQ,Weight IWM,Weight EFA,Weight EEM,Weight TLT,Weight LQD,Weight GLD,Weight VNQ,Weight BIL
0.12263082168394632,0.11158717782152087,0.9552547554156836,0.18594373748401563,0.35,1.0310423847158245e-16,0.0,6.159623592433272e-18,0.05896863284199614,0.0,0.27617872416442335,0.0,0.12890890550956502
0.12431327422090557,0.11337480181197353,0.9550326268614254,0.19594759324688826,0.35,0.0,2.389649350793832e-17,0.0,0.06031434361142584,0.0,0.28082862704295236,0.0,0.11290943609873355
0.12599572675786483,0.11516401802534802,0.9548041933300679,0.20595158076405823,0.3499999999999999,6.492846353883114e-17,2.3154492646143554e-17,0.0,0.061666093711643416,0.0,0.28547820023289944,0.0,0.09690412529139902
0.1276781792948241,0.11695475338980539,0.9545703499216013,0.21595554221499136,0.3499999999999999,2.3085882977415956e-17,0.0,0.0,0.06301445975871368,0.0,0.2901278565860127,1.318618540638132e-18,0.08090214144028225
0.12936063183178337,0.11874693917724803,0.9543319027036723,0.22595904969475897,0.35,0.0,0.0,1.3286558810630955e-17,0.06436038210971855,0.0,0.294778498434267,0.0,0.06490206976125566
0.13104308436874262,0.12054051069165773,0.9540895777055878,0.23596359155073215,0.3499999999999999,6.623423265583387e-17,4.9336999038545674e-17,0.0,0.06571041395633045,0.0,0.2994269067760871,5.090719794504691e-17,0.04889908771685022
0.13272553690570188,0.12233540698567989,0.9538440289231884,0.2459674679234024,0.35,0.0,0.0,1.6256256323704532e-17,0.06705956088932101,1.492217943177901e-17,0.3040767376672664,0.0,0.03289623352001026
0.13440798944266116,0.12413157059146279,0.9535958455380988,0.25597092023222406,0.3499999999999999,8.351067233569598e-17,1.4880674817363548e-17,0.0,0.06840802911998849,0.0,0.30872747598254324,1.1058862159352145e-17,0.0168935746652443
0.13609044197962042,0.12592894728147686,0.9533455583071992,0.2659752288472315,0.35,4.962363697313e-17,1.3880434785774626e-17,0.0,0.06975621325184425,3.254957033885144e-17,0.3133763955107321,0.0,0.0008921623901921976
0.13777289451657967,0.1277462741989682,0.952953468532861,0.2769233172175738,0.3499999999999999,6.205288012038468e-17,0.0,6.8470961735901765e-18,0.05694248853536264,0.0,0.3161341942470636,0.0,0.0
0.13945534705353893,0.1296056704164482,0.952263178227061,0.2879270066239783,0.35,0.0,0.0,0.0,0.043292395512580954,3.1377882643187835e-17,0.31878059786344104,2.332593176477204e-17,0.0
0.14113779959049821,0.13150541510500913,0.9513004469365766,0.29893078044586796,0.3499999999999999,2.070800409902999e-17,0.0,8.236716162267536e-18,0.029642398380622367,1.0129154560659088e-17,0.3214268211735097,0.0,0.0
0.14282025212745747,0.1334437850359702,0.9500900522775154,0.3099326230262234,0.35,1.3837976108995465e-17,0.0,6.999016389357303e-18,0.015990207335578654,0.0,0.32407716963819794,0.0,3.3849117845957424e-17
0.14450270466441673,0.13541912159452477,0.9486552838715787,0.32093823957945355,0.35,0.0,0.0,0.0,0.002342303574229017,2.615569366727275e-17,0.3267194568463175,0.0,0.0
0.14618515720137598,0.1374725055021432,0.9467239816388154,0.34189568363335876,0.35,2.874873208604224e-17,1.895767360230753e-17,0.0,0.0,3.10584023867141e-17,0.30810431636664126,1.6797919527672863e-18,2.529883888243816e-18
0.14786760973833527,0.1411155339597393,0.934205941844957,0.35,0.3499999999999999,0.02541601952235156,3.2732981165552996e-18,5.421983750414846e-17,5.302762658630019e-18,4.3312237575347164e-18,0.2745839804776486,9.893582584411588e-18,0.0
0.14955006227529452,0.14601961715390085,0.9143526428236821,0.3499999999999998,0.35,0.06464230249783601,6.716421880335729e-17,5.2599275329674674e-17,0.0,0.0,0.2353576975021642,0.0,0.0
0.15123251481225378,0.15142678217894423,0.8928134999657257,0.35,0.35,0.10386858509844037,1.310106044086295e-19,1.7518486081619267e-17,5.62780708816829e-17,5.901722076079453e-19,0.19613141490155983,5.059191623809961e-20,5.993762764030142e-17
0.15291496734921306,0.15728515273200036,0.8702558731396492,0.35,0.35,0.14309486833189142,4.287307068170922e-17,1.5788618061245404e-17,0.0,3.692505520775253e-17,0.1569051316681086,5.5393085950742e-17,0.0
0.15459741988617232,0.16354624813490948,0.847226897833513,0.35,0.35,0.18232115124891818,0.0,5.882571574309691e-17,2.621005102899024e-17,0.0,0.11767884875108173,0.0,6.752663408177335e-17
0.15627987242313157,0.17016562050567383,0.8241572685472766,0.3499999999999999,0.35,0.22154743416594583,1.2900657837369138e-16,7.837708381579597e-17,0.0,0.0,0.07845256583405397,4.7840728853222914e-17,4.408587781319735e-17
0.15796232496009083,0.17710310172087712,0.8013732348812808,0.35,0.35,0.2607737170829714,7.131228640359768e-17,0.0,6.283047025153164e-17,0.0,0.039226282917028336,5.101621818812581e-17,4.1025523702519266e-17
0.1596447774970501,0.18432277664528804,0.7791122762158014,0.35,0.35,0.2999999999999998,0.0,0.0,2.384185988284042e-18,0.0,0.0,0.0,1.2693835859086734e-15
